amount,amount_log,threshold_proximity,amount_roundness,is_near_threshold,exceeds_atm_daily,exceeds_tier1_daily,hour_of_day,is_late_night,is_weekend,inter_txn_interval_seconds,daily_txn_count,hourly_txn_count,daily_velocity,amount_vs_customer_mean,amount_zscore,channel_consistency,hour_consistency,sum_1h,sum_24h,sum_7d,count_1h,count_24h,cross_account_sum_24h,cross_account_threshold_ratio,cross_account_sum_6h,cross_account_ratio_6h,max_single_24h,cov_24h,accounts_per_customer,account_age_days,unique_counterparties_24h,tier_numeric,channel_numeric,type_numeric,is_suspicious,suspicious_typology,transaction_id,account_id,customer_id
16173.5,9.691191206990236,0.0032347,0.9983615172968127,0,0,0,14,0,0,9779.0,100,53,4.166666666666667,1.356076991970282,0.20075267656270535,1,0,787673.84,1192668.27,1192668.27,53,100,1192668.27,0.238533654,1120672.06,0.224134412,112205.24,1.7737098108331366,1,0,1,2,1,1,0,normal,TXN-42ADE68E,ACC-1010,CUST-2007
8140.0,9.004668301573977,0.001628,0.995085995085995,0,0,0,17,0,0,33742.0,84,30,3.5,0.05146795294196001,-0.2442452031261368,0,0,6065885.280000002,13285160.2,13285160.2,30,84,13285160.2,2.65703204,12561885.21,2.5123770420000002,3018916.19,3.8835237495664745,1,0,1,3,3,2,0,normal,TXN-15120C7B,ACC-1019,CUST-2015
14320.0,9.569482270478703,0.002864,0.9986033519553073,0,0,0,19,0,0,30156.0,120,32,5.0,0.5980089871243314,-0.3183081744886461,0,0,563095.72,2873535.4099999997,2873535.4099999997,32,120,2873535.4099999997,0.574707082,1949205.2799999998,0.38984105599999996,200000,1.2628988040330942,1,0,1,2,1,2,0,normal,TXN-86C2EBE2,ACC-1013,CUST-2010
21266.81,9.964949940975146,0.004253362,0.9984393522112626,0,0,0,16,0,0,-9968.0,121,54,5.041666666666667,0.8889325813768376,-0.08822757078354727,0,0,1468026.43,2894802.2199999997,2894802.2199999997,54,121,2894802.2199999997,0.5789604439999999,2240077.4899999998,0.44801549799999996,200000,1.2588742684035712,1,-1,1,2,1,0,0,normal,TXN-37BFB81B,ACC-1013,CUST-2010
17290.91,9.757994041055033,0.003458182,0.99947429024846,0,0,0,17,0,0,2780.0,85,31,3.5416666666666665,0.11048545398487843,-0.22792282080621407,0,0,6083176.190000002,13302451.11,13302451.11,31,85,13302451.11,2.660490222,12425425.900000002,2.4850851800000004,3018916.19,3.90270067239739,1,0,1,3,3,1,0,normal,TXN-C935CDF1,ACC-1019,CUST-2015
13371.06,9.500922734517658,0.002674212,0.9978356241016044,0,0,0,19,0,0,41362.0,111,19,4.625,0.6912983312412327,-0.31530145881108185,1,0,311043.31,2146956.8099999996,2146956.8099999996,19,111,2146956.8099999996,0.42939136199999994,1101148.9000000001,0.22022978000000004,92395.96,0.9790683174216809,1,0,1,1,3,0,0,normal,TXN-077D2EC3,ACC-1004,CUST-2003
2000,7.601402334583733,0.0004,1.0,0,0,0,10,0,0,-38533.0,127,107,5.291666666666667,0.01695264863331538,-0.43005514909292336,1,0,11247130.74,13895359.83,15100885.15,107,127,13895359.83,2.779071966,12367873.99,2.473574798,1589152.1,2.3105927001753552,1,-1,1,1,1,3,0,normal,TXN-FF650A5B,ACC-1012,CUST-2009
175762.7,12.076895758270688,0.03515254,0.99978778204932,0,1,0,13,0,0,3981.0,130,90,5.416666666666667,3.232500223270083,1.9257137468337768,0,0,4499134.500000001,7068569.040000002,7068569.040000002,90,130,7068569.040000002,1.4137138080000005,6330272.150000001,1.2660544300000003,238268.49,1.1593105293768187,1,0,1,2,0,0,0,normal,TXN-67C84C1B,ACC-1017,CUST-2013
3583360.75,15.09181195407095,0.71667215,0.9999890465954342,0,0,0,11,0,0,-2968.0,107,76,4.458333333333333,68.59792827850295,10.27771038990296,1,0,5092183.05,5589375.8,5589375.8,76,107,5589375.8,1.1178751599999999,5502545.49,1.100509098,3583360.75,6.577138848445522,1,-1,1,2,1,1,1,structuring_low,TXN-0A5BA57E,ACC-1005,CUST-2004
3506586.66,15.070153945933663,0.701317332,0.9999961957306939,0,0,0,22,0,0,39979.657556,108,2,4.5,41.63510578956369,7.192454137503211,0,0,3561808.45,9095962.46,9095962.46,2,108,9095962.46,1.8191924920000002,4127805.9000000004,0.8255611800000001,3583360.75,5.649685769657164,1,0,1,2,3,1,1,structuring_low,TXN-04D0884A,ACC-1005,CUST-2004
2000,7.601402334583733,0.0004,1.0,0,0,0,17,0,0,-16724.0,228,94,9.5,0.008427425527494897,-0.3062249026791717,1,1,5317244.389999999,32532946.809999987,56244934.87999999,94,228,32532946.809999987,6.506589361999998,9221025.120000001,1.8442050240000003,3758034.67,3.344172740834303,2,-1,2,1,1,3,0,normal,TXN-A52FA852,ACC-1014,CUST-2011
9740.0,9.184099060770956,0.001948,0.9958932238193019,0,0,0,10,0,0,-24362.0,97,78,4.041666666666667,0.1003210533860538,-0.20102910355454184,1,1,8962847.780000001,9417564.590000002,9417564.590000002,78,97,9417564.590000002,1.8835129180000003,9376837.110000001,1.8753674220000003,2554612.38,4.475366654410074,1,-1,1,2,3,2,0,normal,TXN-0B7BAAFC,ACC-1018,CUST-2014
200,5.303304908059076,4e-05,1.0,0,0,0,11,0,0,463.0,112,89,4.666666666666667,0.002392573053340932,-0.15717570259113184,1,1,5187116.04,9362305.560000006,9362305.560000006,89,112,9362305.560000006,1.8724611120000012,9361705.560000006,1.8723411120000013,4014410.3,6.347084253485284,1,-1,1,1,1,3,0,normal,TXN-106F0859,ACC-1011,CUST-2008
500,6.2166061010848646,0.0001,1.0,0,0,0,5,0,0,-33708.0,198,196,8.25,0.009689282256610116,-0.8525877364768358,0,0,9935837.139999999,10217475.079999998,10217475.079999998,196,198,10217475.079999998,2.0434950159999996,10217475.079999998,2.0434950159999996,231264.74,1.1615352595096773,2,-1,2,3,1,3,0,normal,TXN-4FC60249,ACC-1021,CUST-2017
31949.41,10.371940292274205,0.006389882,0.9984534925684073,0,0,1,16,0,0,23216.0,128,66,5.333333333333333,0.2723530660206993,-0.3176341591951179,0,1,4690185.760000001,13927309.24,15132834.56,66,128,13927309.24,2.785461848,10812225.78,2.162445156,1589152.1,2.3151989597199067,1,0,1,1,0,0,0,normal,TXN-B6A68CCD,ACC-1012,CUST-2009
13270.0,9.493336482437249,0.002654,0.9977392614920875,0,0,0,19,0,0,-84.0,112,20,4.666666666666667,0.6880018306966573,-0.31905704222283116,1,0,324313.31,2160226.8099999996,2160226.8099999996,20,112,2160226.8099999996,0.43204536199999993,1114418.9000000001,0.22288378000000003,92395.96,0.9778758278760743,1,0,1,1,3,2,0,normal,TXN-57A7F91A,ACC-1004,CUST-2003
77259.46,11.25493759012437,0.015451892000000002,0.9994752746136202,0,0,1,12,0,0,-17958.0,230,157,9.583333333333334,0.3264743445363426,-0.20783199463176308,0,0,9298284.580000002,32934876.01999998,56322194.33999999,157,230,32934876.01999998,6.586975203999996,25034878.219999988,5.006975643999998,3758034.67,3.3190110042577428,2,-1,2,1,0,0,0,normal,TXN-CE6FEA8C,ACC-1015,CUST-2011
100,4.61512051684126,2e-05,1.0,0,0,0,15,0,0,8608.0,231,129,9.625,0.00042434350873072057,-0.3077356506581093,0,1,8090905.040000001,32934976.01999998,56322294.33999999,129,231,32934976.01999998,6.586995203999996,15880231.009999998,3.1760462019999998,3758034.67,3.326860910992191,2,-1,2,1,2,3,0,normal,TXN-A0363B3E,ACC-1014,CUST-2011
2910.0,7.976251943745623,0.000582,0.9965635738831615,0,0,0,13,0,0,-33248.657556,109,70,4.541666666666667,0.03486036334660306,-0.17007686342192027,0,0,4912694.5600000005,9098872.46,9098872.46,70,109,9098872.46,1.819774492,8947731.39,1.7895462780000002,3583360.75,5.674726222220567,1,-1,1,2,3,2,0,normal,TXN-2D8106E0,ACC-1005,CUST-2004
11550.0,9.35452729228868,0.00231,0.9956709956709957,0,0,0,20,0,0,33985.0,113,17,4.708333333333333,0.13923299667314257,-0.13517026204709606,0,0,409784.75000000006,9373855.560000006,9373855.560000006,17,113,9373855.560000006,1.8747711120000012,4623732.42,0.924746484,4014410.3,6.368020526785314,1,0,1,1,3,2,0,normal,TXN-F4C296F8,ACC-1011,CUST-2008
4070.0,8.31164394850298,0.000814,0.9926289926289926,0,0,0,21,0,0,17508.0,128,26,5.333333333333333,0.03495430640410935,-0.41946715143359353,0,1,1641365.5900000003,12527398.370000001,15136904.56,26,128,12527398.370000001,2.505479674,4694255.760000001,0.9388511520000001,1589152.1,2.292014068928081,1,0,1,1,2,2,0,normal,TXN-CDF81088,ACC-1012,CUST-2009
5736.4,8.654761425023011,0.0011472799999999999,0.9936545568649328,0,0,0,18,0,0,-6850.0,114,36,4.75,0.06972047427956551,-0.14551936670876273,0,0,4529827.0600000005,9379591.960000006,9379591.960000006,36,114,9379591.960000006,1.8759183920000013,4863609.370000001,0.9727218740000002,4014410.3,6.392822802632607,1,0,1,1,3,0,0,normal,TXN-C13779C8,ACC-1011,CUST-2008
41974.21,10.64483448491119,0.008394842,0.9993855750948022,0,0,1,15,0,0,-13961.0,113,58,4.708333333333333,2.1537932672467845,1.1898962923016092,1,1,1066159.2400000002,2202201.0199999996,2202201.0199999996,58,113,2202201.0199999996,0.4404402039999999,1762513.2799999998,0.35250265599999997,92395.96,0.9696586792576763,1,0,1,1,3,1,0,normal,TXN-CA5B6F43,ACC-1004,CUST-2003
45431.03,10.723972641884572,0.009086206,0.9993169866498735,0,0,0,11,0,0,-7959.0,110,81,4.583333333333333,0.5465056256570067,-0.07994553579493376,1,0,8672290.87,9144303.49,9144303.49,81,110,9144303.49,1.828860698,9057473.18,1.811494636,3583360.75,5.6725415601221325,1,-1,1,2,1,1,0,normal,TXN-3A6BC317,ACC-1005,CUST-2004
25591.01,10.150035472376386,0.005118202,0.9996487047599918,0,0,0,22,0,0,53907.0,223,30,9.291666666666666,0.4563103959663316,-0.13336923823552063,1,1,3614411.8300000005,12506388.810000002,12506388.810000002,30,223,12506388.810000002,2.5012777620000004,4129888.8099999996,0.825977762,1780966.54,4.076574262751288,2,0,2,1,1,1,0,normal,TXN-D0DA48B9,ACC-1002,CUST-2001
7660.0,8.94389780251682,0.001532,0.9947780678851175,0,0,0,7,0,0,79.0,326,313,13.583333333333334,0.08998960078766428,-0.20304711252338195,1,0,19319515.339999985,27749428.57999998,27749428.57999998,313,326,27749428.57999998,5.549885715999996,19415950.799999982,3.8831901599999963,3875990.66,4.481769712965227,3,-1,3,1,1,2,0,normal,TXN-596ECB06,ACC-1008,CUST-2005
6170.0,8.727616178321068,0.001234,0.9951377633711507,0,0,0,11,0,0,-13187.0,101,80,4.208333333333333,0.5198115672433447,-0.27067629254386916,0,1,931421.97,1198838.27,1198838.27,80,101,1198838.27,0.239767654,1184808.27,0.236961654,112205.24,1.7740321039709452,1,0,1,2,3,2,0,normal,TXN-48FFEE14,ACC-1010,CUST-2007
61925.7,11.033706706544331,0.01238514,0.9995849865241734,0,0,0,19,0,0,10007.0,122,33,5.083333333333333,2.555167605682162,1.2484886881556123,1,0,625021.4199999999,2956727.92,2956727.92,33,122,2956727.92,0.591345584,2032397.7899999998,0.40647955799999996,200000,1.245640125085639,1,0,1,2,3,1,0,normal,TXN-E9C7E6F7,ACC-1013,CUST-2010
28244.79,10.248699698920355,0.005648958,0.9984142208173613,0,0,0,19,0,0,7556.0,101,19,4.208333333333333,0.3063909473417673,-0.18850929372773745,0,0,3031625.9,7475119.420000001,9402916.78,19,101,7475119.420000001,1.495023884,3266332.06,0.653266412,1599266.24,3.8808397131920453,1,0,1,1,3,0,0,normal,TXN-5056E434,ACC-1003,CUST-2002
1000,6.90875477931522,0.0002,1.0,0,0,0,11,0,0,13888.0,327,247,13.625,0.011783601794015977,-0.22015107327113223,1,0,18233644.52999999,27750428.57999998,27750428.57999998,247,327,27750428.57999998,5.550085715999996,19359149.56999998,3.8718299139999965,3875990.66,4.488810267978675,3,-1,3,1,1,3,0,normal,TXN-329446A5,ACC-1007,CUST-2005
3700.0,8.216358332386156,0.00074,1.0,0,0,0,22,0,0,4046.0,129,17,5.375,0.03201325271254558,-0.41895586696985826,0,1,1072476.02,12531098.370000001,15140604.56,17,129,12531098.370000001,2.506219674,4239280.7,0.8478561400000001,1589152.1,2.301841172562857,1,0,1,1,0,2,0,normal,TXN-E6CC3F2D,ACC-1012,CUST-2009
2000,7.601402334583733,0.0004,1.0,0,0,0,2,1,0,-60742.0,103,95,4.291666666666667,0.02190343676810291,-0.2644993421815884,1,0,7413351.1400000015,9404916.78,9404916.78,95,103,9404916.78,1.8809833559999998,7477119.420000001,1.4954238840000003,1927797.36,3.697916808278481,1,-1,1,1,1,3,0,normal,TXN-06D90ABA,ACC-1003,CUST-2002
100,4.61512051684126,2e-05,1.0,0,0,0,18,0,0,11380.0,231,87,9.625,0.00042611824801196835,-0.3070332955718325,0,0,4701732.07,32610406.26999999,56322394.33999999,87,231,32610406.26999999,6.522081253999998,8911983.88,1.7823967760000001,3758034.67,3.3595425621180137,2,-1,2,1,0,3,0,normal,TXN-4BEBB476,ACC-1015,CUST-2011
123057.58,11.72041578114128,0.024611516,0.9996552833234653,0,1,0,12,0,0,-2696.0,131,95,5.458333333333333,2.2415711815694896,1.0805488241802446,0,0,4764076.91,7191626.620000002,7191626.620000002,95,131,7191626.620000002,1.4383253240000005,6704390.890000001,1.340878178,238268.49,1.1490190482705902,1,0,1,2,0,1,0,normal,TXN-B4208604,ACC-1017,CUST-2013
10790.0,9.286467732363734,0.002158,0.9990732159406858,0,0,0,16,0,0,1486.0,114,57,4.75,0.5558359653895026,-0.45785796106466,1,1,1065729.2400000002,2212991.0199999996,2212991.0199999996,57,114,2212991.0199999996,0.4425982039999999,1577401.8099999998,0.31548036199999996,92395.96,0.9700913217227455,1,0,1,1,3,2,0,normal,TXN-86FCE7DA,ACC-1004,CUST-2003
7941.14,8.97993803933739,0.0015882280000000001,0.9948193836149469,0,0,0,16,0,0,19975.0,102,37,4.25,0.6712049221986643,-0.18561695326840316,0,0,667456.1299999999,1206779.41,1206779.41,37,102,1206779.41,0.241355882,918399.75,0.18367995,112205.24,1.7713634019512006,1,0,1,2,3,1,0,normal,TXN-B44D040D,ACC-1010,CUST-2007
167868.35,12.03094127726512,0.03357367,0.9998114593966045,0,0,1,12,0,0,1033.0,85,60,3.5416666666666665,2.8102243137602265,1.693847281220046,1,0,3350872.4600000004,5077462.920000002,5077462.920000002,60,85,5077462.920000002,1.0154925840000004,5077262.920000002,1.0154525840000004,227720.87,1.068705740966421,1,-1,1,1,1,0,0,normal,TXN-4572EAA6,ACC-1016,CUST-2012
4490.0,8.409830673087738,0.000898,0.9977728285077951,0,0,0,11,0,0,-24062.0,115,87,4.791666666666667,0.05502402922320594,-0.1472306252741072,1,1,5179643.430000001,9384081.960000006,9384081.960000006,87,115,9384081.960000006,1.8768163920000014,9351090.110000005,1.870218022000001,4014410.3,6.418338365523349,1,0,1,1,1,2,0,normal,TXN-BCE2F52A,ACC-1011,CUST-2008
200,5.303304908059076,4e-05,1.0,0,0,0,15,0,0,15909.0,111,57,4.625,0.0024276878481458153,-0.1750453411639874,1,1,4665158.67,9144503.49,9144503.49,57,111,9144503.49,1.828900698,8695018.61,1.7390037219999999,3583360.75,5.698936661315084,1,0,1,2,1,3,0,normal,TXN-DC5C555B,ACC-1005,CUST-2004
15395.03,9.641864962959806,0.003079006,0.9996771685407564,0,0,0,11,0,0,-16129.0,115,84,4.791666666666667,0.7944891101790916,-0.21234918403172748,0,0,1539229.0399999998,2228386.0499999993,2228386.0499999993,84,115,2228386.0499999993,0.4456772099999999,2165679.3899999997,0.4331358779999999,92395.96,0.967796936720052,1,0,1,1,1,1,0,normal,TXN-3E1F7E66,ACC-1004,CUST-2003
66379.22,11.103154399519754,0.013275844,0.9996869502232777,0,0,1,9,0,0,-6378.0,328,286,13.666666666666666,0.7827060644967326,-0.048449505325799176,1,0,18823538.239999983,27816807.79999998,27816807.79999998,286,328,27816807.79999998,5.563361559999995,19431988.78999998,3.886397757999996,3875990.66,4.484956740880472,3,-1,3,1,1,1,0,normal,TXN-8D2C3131,ACC-1008,CUST-2005
10070.0,9.217415285648144,0.002014,0.997020854021847,0,0,0,8,0,0,-4754.0,329,315,13.708333333333334,0.11905863186706496,-0.19618212233790153,0,1,19393064.559999984,27826877.79999998,27826877.79999998,315,329,27826877.79999998,5.565375559999996,19483401.16999998,3.8966802339999957,3875990.66,4.49042633260748,3,-1,3,1,3,2,0,normal,TXN-2B56DD26,ACC-1006,CUST-2005
17660.0,9.779114097696372,0.003532,0.9977349943374858,0,0,0,13,0,0,2192.0,96,52,4.0,0.12686840670524882,-0.2957999531658089,0,0,8388968.23,13363137.790000001,13363137.790000001,52,96,13363137.790000001,2.6726275580000003,13165186.470000003,2.6330372940000006,2139735.4,2.951763798303654,1,0,1,2,2,2,0,normal,TXN-54044163,ACC-1009,CUST-2006
6010.0,8.701346403039162,0.001202,0.9983361064891847,0,0,0,9,0,0,-30954.0,234,204,9.75,0.025713669985347933,-0.2986207107316109,1,0,20104577.009999987,33407941.62999998,56328404.33999999,204,234,33407941.62999998,6.681588325999996,25041088.219999988,5.0082176439999975,3758034.67,3.305563047948624,2,-1,2,1,1,2,0,normal,TXN-028219C1,ACC-1015,CUST-2011
7730.0,8.952993499320474,0.001546,0.9961190168175937,0,0,0,12,0,0,-10885.0,112,75,4.666666666666667,0.09459548873463018,-0.15827752455152458,1,0,4992589.36,9152233.49,9152233.49,75,112,9152233.49,1.830446698,9057653.18,1.8115306359999999,3583360.75,5.720360574445493,1,-1,1,2,1,2,0,normal,TXN-4A221298,ACC-1005,CUST-2004
8090.0,8.99850761180784,0.001618,0.9987639060568603,0,0,0,20,0,0,32312.0,116,15,4.833333333333333,0.09991725066328526,-0.13973883674025217,1,0,407384.75000000006,9392171.960000006,9392171.960000006,15,116,9392171.960000006,1.8784343920000013,4596917.0600000005,0.9193834120000001,4014410.3,6.441178203091792,1,0,1,1,1,2,0,normal,TXN-57BE281C,ACC-1011,CUST-2008
500,6.2166061010848646,0.0001,1.0,0,0,0,13,0,0,-12028.0,103,60,4.291666666666667,0.004890492240198986,-0.23932518239073333,1,0,10266407.12,10530637.299999999,10530637.299999999,60,103,10530637.299999999,2.1061274599999997,10424211.1,2.08484222,2216732.22,4.157980776695448,1,0,1,2,3,3,0,normal,TXN-1CE8A1BF,ACC-1000,CUST-2000
8790.0,9.081483749851179,0.001758,0.9988623435722411,0,0,0,12,0,0,15228.0,330,218,13.75,0.10420802622166665,-0.19923770584147363,1,0,17858996.399999987,27835667.79999998,27835667.79999998,218,330,27835667.79999998,5.567133559999996,19405754.559999984,3.8811509119999967,3875990.66,4.496096609800773,3,-1,3,1,1,2,0,normal,TXN-2F05F6B2,ACC-1008,CUST-2005
2000,7.601402334583733,0.0004,1.0,0,0,0,8,0,0,9725.0,199,189,8.291666666666666,0.038945248839532376,-0.8240636561109042,0,0,9503760.690000001,10219475.079999998,10219475.079999998,189,199,10219475.079999998,2.0438950159999996,10147440.209999999,2.0294880419999997,231264.74,1.1662384865946895,2,-1,2,3,0,3,0,normal,TXN-6E88EF50,ACC-1022,CUST-2017
1000,6.90875477931522,0.0002,1.0,0,0,0,12,0,0,1105.0,116,85,4.833333333333333,0.052032262424894976,-0.9717036630067026,1,0,1540229.0399999998,2229386.0499999993,2229386.0499999993,85,116,2229386.0499999993,0.44587720999999986,2166679.3899999997,0.43333587799999995,92395.96,0.9755728764486155,1,0,1,1,3,3,0,normal,TXN-CB84D895,ACC-1004,CUST-2003
2145125.63,14.578709143566794,0.429025126,0.999988051981832,0,0,1,17,0,0,53137.0,103,29,4.291666666666667,19.315346004863716,5.198755680215514,0,0,5280663.87,9622245.05,11550042.41,29,103,9622245.05,1.9244490100000002,7184125.540000002,1.4368251080000003,2145125.63,3.742178499124958,1,0,1,1,3,1,1,structuring_low,TXN-11BC858B,ACC-1003,CUST-2002
2066198.98,14.541221719717877,0.413239796,0.9999995063398976,0,0,1,21,0,0,13043.310101,104,13,4.333333333333333,15.933243740767729,4.469991161619455,1,0,3760364.0599999996,11688444.030000001,13616241.39,13,104,11688444.030000001,2.337688806,7398012.960000001,1.4796025920000002,2145125.63,3.537904094078636,1,0,1,1,1,1,1,structuring_low,TXN-C6BD77C3,ACC-1003,CUST-2002
2162791.29,14.586910671660256,0.43255825800000003,0.9999959727968019,0,0,1,11,0,0,-34028.648229,106,58,4.416666666666667,14.52914645589035,4.250062822973345,0,1,13068726.68,15779032.68,15779032.68,58,106,15779032.68,3.155806536,13480617.75,2.69612355,2162791.29,3.1832815229835485,1,0,1,1,3,1,1,structuring_low,TXN-A5830568,ACC-1003,CUST-2002
2062251.38,14.539309331801595,0.412450276,0.999976423824723,0,0,1,11,0,0,-192.024102,107,61,4.458333333333333,12.367994193574877,3.743845280145656,1,1,15212747.870000001,17841284.06,17841284.06,61,107,17841284.06,3.5682568119999996,15542869.129999999,3.1085738259999998,2162791.29,3.0364487159396183,1,0,1,1,1,1,1,structuring_low,TXN-63CC65EB,ACC-1003,CUST-2002
1000,6.90875477931522,0.0002,1.0,0,0,0,10,0,0,1133.0,98,76,4.083333333333333,0.010404982528234696,-0.21995785977263846,1,1,8937630.450000003,9418564.590000002,9418564.590000002,76,98,9418564.590000002,1.8837129180000003,9377837.110000001,1.8755674220000003,2554612.38,4.499020941987114,1,-1,1,2,3,3,0,normal,TXN-C907AD69,ACC-1018,CUST-2014
61276.08,11.02316115314862,0.012255216000000001,0.9996096356033219,0,0,0,10,0,0,-32047.0,123,104,5.125,2.4973319584732163,1.214561968776007,0,1,2620672.9099999997,3018004.0,3018004.0,104,123,3018004.0,0.6036008,2972591.3600000003,0.5945182720000001,200000,1.2328164366797807,1,-1,1,2,1,1,0,normal,TXN-FCC8B90B,ACC-1013,CUST-2010
26610.18,10.189086707220051,0.0053220360000000005,0.9996174396415206,0,0,0,1,1,0,-75970.0,224,218,9.333333333333334,0.47559888297732955,-0.12861855954620538,1,0,12341258.32,12532998.990000002,12532998.990000002,218,224,12532998.990000002,2.5065997980000003,12532998.990000002,2.5065997980000003,1780966.54,4.07718076514675,2,-1,2,1,1,0,0,normal,TXN-980AE96E,ACC-1001,CUST-2001
73056.64,11.19900399761019,0.014611328,0.9994064878976093,0,0,0,11,0,0,10487.0,200,158,8.333333333333334,1.419604855004518,0.3613397842159469,1,0,8192145.820000001,10292531.719999999,10292531.719999999,158,200,10292531.719999999,2.0585063439999995,9784590.480000002,1.9569180960000006,231264.74,1.1612473171615947,2,-1,2,3,2,1,0,normal,TXN-57852D8D,ACC-1022,CUST-2017
39425.71,10.582198784384612,0.007885142,0.9993478874571948,0,0,1,15,0,0,14025.36223,108,37,4.5,0.2381324195051794,-0.2502217744714595,0,0,7485750.090000001,17880709.77,17880709.77,37,108,17880709.77,3.576141954,15352071.52,3.070414304,2162791.29,3.0447693135583607,1,0,1,1,3,1,0,normal,TXN-DAC2E89E,ACC-1003,CUST-2002
5990.0,8.698013622083925,0.001198,0.998330550918197,0,0,0,7,0,0,-10678.0,99,96,4.125,0.06292180647234172,-0.20731661803999496,1,0,9358979.300000003,9424554.590000002,9424554.590000002,96,99,9424554.590000002,1.8849109180000003,9383827.110000001,1.8767654220000003,2554612.38,4.520034150599928,1,-1,1,2,3,2,0,normal,TXN-7450C941,ACC-1018,CUST-2014
100,4.61512051684126,2e-05,1.0,0,0,0,5,0,0,13197.0,225,188,9.375,0.0017952463327667373,-0.24425195064932953,0,0,10297598.850000009,12533098.990000002,12533098.990000002,188,225,12533098.990000002,2.5066197980000005,12533098.990000002,2.5066197980000005,1780966.54,4.08678313935084,2,-1,2,1,3,3,0,normal,TXN-2D4289B8,ACC-1001,CUST-2001
200,5.303304908059076,4e-05,1.0,0,0,0,1,1,0,-29828.0,124,124,5.166666666666667,0.008216807081297354,-0.7992051155521566,1,0,3018204.0,3018204.0,3018204.0,124,124,3018204.0,0.6036408,3018204.0,0.6036408,200000,1.2409620179088785,1,-1,1,2,3,3,0,normal,TXN-183016E7,ACC-1013,CUST-2010
7710.0,8.95040315983296,0.001542,0.9987029831387808,0,0,0,19,0,0,24778.0,330,85,13.75,0.09165590534062293,-0.20176750385634082,0,0,9844322.56,26360509.70999998,27843377.79999998,85,330,26360509.70999998,5.2721019419999955,16899687.56,3.3799375119999997,3875990.66,4.648816182217638,3,0,3,1,3,2,0,normal,TXN-13539B78,ACC-1008,CUST-2005
200,5.303304908059076,4e-05,1.0,0,0,0,7,0,0,-20528.0,86,85,3.5833333333333335,0.003387385155531355,-0.9224878185132751,1,0,5077462.920000002,5077662.920000002,5077662.920000002,85,86,5077662.920000002,1.0155325840000005,5077662.920000002,1.0155325840000005,227720.87,1.0803531437961496,1,-1,1,1,1,3,0,normal,TXN-9B546295,ACC-1016,CUST-2012
204316.21,12.227429016122235,0.040863242,0.999920662193176,0,0,0,7,0,0,-13544.0,201,196,8.375,3.912370502446633,2.510848366348813,0,0,9988406.690000003,10496847.93,10496847.93,196,201,10496847.93,2.099369586,10424813.06,2.084962612,231264.74,1.159914928149046,2,-1,2,3,1,1,0,normal,TXN-41EFFCDB,ACC-1022,CUST-2017
5240.0,8.564267598802166,0.001048,0.9923664122137404,0,0,0,15,0,0,48076.0,125,67,5.208333333333333,0.2166403611245983,-0.6288084240215989,1,0,1916445.6999999997,3023444.0,3023444.0,67,125,3023444.0,0.6046888,2607582.2099999995,0.5215164419999999,200000,1.245784262662,1,-1,1,2,3,2,0,normal,TXN-C55E402B,ACC-1013,CUST-2010
70658.44,11.165626995605761,0.014131688,0.999411818319227,0,0,0,22,0,0,53481.0,202,17,8.416666666666666,1.350650227239939,0.30351796164125894,1,1,728251.5700000001,10567506.37,10567506.37,17,202,10567506.37,2.113501274,4064291.4499999993,0.8128582899999999,231264.74,1.1552865779139216,2,0,2,3,2,0,0,normal,TXN-3E1D4911,ACC-1022,CUST-2017
22180.85,10.007029665902168,0.00443617,0.9991366426444432,0,0,0,11,0,0,-15670.0,109,64,4.541666666666667,0.13504593762635633,-0.2830183355133978,0,1,15282464.430000002,17902890.62,17902890.62,64,109,17902890.62,3.580578124,15604475.69,3.120895138,2162791.29,3.05617676962381,1,-1,1,1,3,0,0,normal,TXN-4FD0BFCA,ACC-1003,CUST-2002
14211.65,9.561887692092807,0.00284233,0.999180250006157,0,0,0,18,0,0,20893.0,113,33,4.708333333333333,0.17519511931535978,-0.14375778994130628,1,1,4068301.4200000004,9166445.14,9166445.14,33,113,9166445.14,1.833289028,4934836.210000001,0.9869672420000002,3583360.75,5.737462164807856,1,0,1,2,1,0,0,normal,TXN-41673544,ACC-1005,CUST-2004
200,5.303304908059076,4e-05,1.0,0,0,0,12,0,0,-18960.0,86,58,3.5833333333333335,0.001292975351888335,-0.25431638230988235,0,1,12500008.120000001,13302651.11,13302651.11,58,86,13302651.11,2.660530222,13283551.11,2.656710222,3018916.19,3.9270259177845483,1,-1,1,3,3,3,0,normal,TXN-9EC69862,ACC-1019,CUST-2015
19860.97,9.896562127040252,0.003972194,0.9980348391845918,0,0,0,7,0,0,-40906.0,332,319,13.833333333333334,0.23665023633575263,-0.1694182534642759,0,1,19433325.529999983,27863238.769999977,27863238.769999977,319,332,27863238.769999977,5.572647753999996,19519762.13999998,3.9039524279999958,3875990.66,4.505711445226354,3,-1,3,1,3,1,0,normal,TXN-12881B7F,ACC-1006,CUST-2005
500,6.2166061010848646,0.0001,1.0,0,0,0,17,0,0,-11151.0,117,43,4.875,0.006228259674044867,-0.15361595759375485,1,0,4551287.0600000005,9392671.960000006,9392671.960000006,43,117,9392671.960000006,1.8785343920000013,4895000.610000001,0.9790001220000003,4014410.3,6.469196012526476,1,0,1,1,1,3,0,normal,TXN-D12DFC36,ACC-1011,CUST-2008
